activity_commit_detail,android.support.design.widget.CoordinatorLayout,root_layout
activity_commit_detail,android.support.design.widget.AppBarLayout,app_bar
activity_commit_detail,android.support.design.widget.FloatingActionButton,comment_bn
activity_commit_detail,FrameLayout,container
activity_commit_detail,ProgressBar,loader
activity_commit_detail,android.support.design.widget.CollapsingToolbarLayout,toolbar_layout
activity_commit_detail,android.support.design.widget.TabLayout,tab_layout
activity_commit_detail,android.support.v7.widget.Toolbar,toolbar
activity_commit_detail,de.hdodenhof.circleimageview.CircleImageView,user_avatar
activity_commit_detail,LinearLayout,state_lay
activity_commit_detail,TextView,commit_message
activity_commit_detail,TextView,changed_files_count
activity_commit_detail,TextView,additions_count
activity_commit_detail,TextView,deletions_count
activity_edit_issue,android.support.design.widget.TextInputLayout,title_layout
activity_edit_issue,android.support.design.widget.TextInputLayout,comment_layout
activity_edit_issue,com.thirtydegreesray.openhub.ui.widget.ToastAbleImageButton,markdown_editor_bn
activity_edit_issue,LinearLayout,edit_labels
activity_edit_issue,android.support.design.widget.TextInputEditText,title_edit
activity_edit_issue,android.support.design.widget.TextInputEditText,comment_edit
activity_edit_issue,TextView,labels_text
activity_issue_detail,android.support.design.widget.CoordinatorLayout,root_layout
activity_issue_detail,android.support.design.widget.AppBarLayout,app_bar
activity_issue_detail,android.support.design.widget.FloatingActionButton,edit_bn
activity_issue_detail,com.thirtydegreesray.openhub.ui.widget.ZoomAbleFloatingActionButton,comment_bn
activity_issue_detail,FrameLayout,container
activity_issue_detail,ProgressBar,loader
activity_issue_detail,android.support.design.widget.CollapsingToolbarLayout,toolbar_layout
activity_issue_detail,android.support.v7.widget.Toolbar,toolbar
activity_issue_detail,de.hdodenhof.circleimageview.CircleImageView,user_avatar
activity_issue_detail,LinearLayout,state_lay
activity_issue_detail,TextView,issue_title
activity_issue_detail,android.support.v7.widget.AppCompatImageView,issue_state_img
activity_issue_detail,TextView,issue_state_text
activity_login,android.support.design.widget.TextInputLayout,user_name_layout
activity_login,android.support.design.widget.TextInputLayout,password_layout
activity_login,com.unstoppable.submitbuttonview.SubmitButton,login_bn
activity_login,Button,oauth_login_bn
activity_login,android.support.design.widget.TextInputEditText,user_name_et
activity_login,android.support.design.widget.TextInputEditText,password_et
activity_main,android.support.v4.widget.DrawerLayout,drawer_layout
activity_main,android.support.design.widget.NavigationView,nav_view_start
activity_main,android.support.design.widget.NavigationView,nav_view_end
activity_profile,android.support.design.widget.AppBarLayout,app_bar
activity_profile,android.support.design.widget.CollapsingToolbarLayout,toolbar_layout
activity_profile,android.support.design.widget.TabLayout,tab_layout
activity_profile,android.support.v4.view.ViewPager,view_pager
activity_profile,ProgressBar,loader
activity_profile,android.support.v7.widget.AppCompatImageView,user_avatar_bg
activity_profile,android.support.v7.widget.Toolbar,toolbar
activity_profile,de.hdodenhof.circleimageview.CircleImageView,user_avatar
activity_profile,TextView,location
activity_profile,TextView,joined_time
activity_release_info,android.support.design.widget.FloatingActionButton,download_bn
activity_release_info,android.support.v4.widget.NestedScrollView,scroll_view
activity_release_info,ProgressBar,loader
activity_release_info,com.thirtydegreesray.openhub.ui.widget.webview.CodeWebView,web_view
activity_release_info,de.hdodenhof.circleimageview.CircleImageView,user_avatar
activity_release_info,TextView,user_name
activity_repository,android.support.design.widget.AppBarLayout,app_bar
activity_repository,android.support.design.widget.CollapsingToolbarLayout,toolbar_layout
activity_repository,android.support.design.widget.TabLayout,tab_layout
activity_repository,android.support.v4.view.ViewPager,view_pager
activity_repository,ProgressBar,loader
activity_repository,android.support.v7.widget.AppCompatImageView,user_avatar_bg
activity_repository,android.support.v7.widget.Toolbar,toolbar
activity_repository,TextView,desc
activity_repository,TextView,info
activity_single_fragment,android.support.design.widget.CoordinatorLayout,root_layout
activity_single_fragment,FrameLayout,container
activity_single_fragment,com.thirtydegreesray.openhub.ui.widget.ZoomAbleFloatingActionButton,float_action_bn
activity_single_fragment_with_drawer,android.support.v4.widget.DrawerLayout,drawer_layout
activity_single_fragment_with_drawer,android.support.design.widget.NavigationView,nav_view_end
activity_single_fragment_with_drawer,FrameLayout,container
activity_view_pager,android.support.v4.view.ViewPager,view_pager
activity_view_pager_with_drawer,android.support.v4.widget.DrawerLayout,drawer_layout
activity_view_pager_with_drawer,android.support.design.widget.NavigationView,nav_view_end
activity_view_pager_with_drawer,android.support.v4.view.ViewPager,view_pager
activity_view_pager_with_drawer,com.thirtydegreesray.openhub.ui.widget.ZoomAbleFloatingActionButton,add_issue_bn
content_main,FrameLayout,frame_layout_content
fragment_list,LinearLayout,lay_tip
fragment_list,android.support.v4.widget.SwipeRefreshLayout,refresh_layout
fragment_list,android.support.v7.widget.AppCompatImageView,error_image
fragment_list,TextView,tv_tip
fragment_list,Button,retry_bn
fragment_list,com.thirtydegreesray.openhub.ui.widget.ContextMenuRecyclerView,recycler_view
fragment_list_with_search,LinearLayout,lay_list
fragment_list_with_search,LinearLayout,lay_tip
fragment_list_with_search,android.support.design.widget.TextInputEditText,search_edit_text
fragment_list_with_search,android.support.v4.widget.SwipeRefreshLayout,refresh_layout
fragment_list_with_search,android.support.v7.widget.AppCompatImageView,error_image
fragment_list_with_search,TextView,tv_tip
fragment_list_with_search,Button,retry_bn
fragment_list_with_search,com.thirtydegreesray.openhub.ui.widget.ContextMenuRecyclerView,recycler_view
fragment_markdown_editor,EditText,markdown_edit
fragment_markdown_editor,com.thirtydegreesray.openhub.ui.widget.ToastAbleImageButton,add_large_head
fragment_markdown_editor,com.thirtydegreesray.openhub.ui.widget.ToastAbleImageButton,add_medium_head
