accounts_layout,LinearLayout,upload_files_layout
accounts_layout,ListView,account_list
account_action,ImageView,user_icon
account_action,TextView,user_name
account_item,FrameLayout,avatar_container
account_item,ImageView,user_icon
account_item,ImageView,ticker
account_item,TextView,user_name
account_item,TextView,account
account_setup,ScrollView,scroll
account_setup,ImageView,thumbnail
account_setup,ImageButton,scanQR
account_setup,com.google.android.material.button.MaterialButton,centeredRefreshButton
account_setup,TextView,instructions_message
account_setup,FrameLayout,hostUrlFrame
account_setup,TextView,server_status_text
account_setup,com.google.android.material.textfield.TextInputLayout,input_layout_account_username
account_setup,com.google.android.material.textfield.TextInputLayout,input_layout_account_password
account_setup,TextView,auth_status_text
account_setup,com.google.android.material.button.MaterialButton,buttonOK
account_setup,com.google.android.material.textfield.TextInputLayout,input_layout_hostUrl
account_setup,ImageButton,testServerButton
account_setup,ImageButton,embeddedRefreshButton
account_setup,com.google.android.material.textfield.TextInputEditText,account_username
account_setup,com.google.android.material.textfield.TextInputEditText,account_password
account_setup,com.owncloud.android.ui.components.CustomEditText,hostUrlInput
account_setup_webview,WebView,login_webview
account_setup_webview,ProgressBar,login_webview_progress_bar
activity_list_item,ImageView,activity_icon
activity_list_item,TextView,activity_subject
activity_list_item,TextView,activity_message
activity_list_item,GridLayout,list
activity_list_item,TextView,activity_datetime
activity_list_item_header,TextView,title_header
activity_list_layout,androidx.drawerlayout.widget.DrawerLayout,drawer_layout
activity_list_layout,include,navigation_bar
activity_list_layout,com.google.android.material.bottomnavigation.BottomNavigationView,bottom_navigation_view
activity_list_layout,androidx.swiperefreshlayout.widget.SwipeRefreshLayout,swipe_containing_list
activity_list_layout,androidx.recyclerview.widget.RecyclerView,list
activity_manage_space,TextView,general_description
activity_manage_space,com.google.android.material.button.MaterialButton,clearDataButton
activity_row,LinearLayout,list_item
activity_row,ImageView,icon
activity_row,TextView,title
activity_sso_grant_permission,ImageView,appIcon
activity_sso_grant_permission,TextView,permissionText
activity_sso_grant_permission,com.google.android.material.button.MaterialButton,btnDecline
activity_sso_grant_permission,com.google.android.material.button.MaterialButton,btnGrant
choose_template,androidx.recyclerview.widget.RecyclerView,list
choose_template,com.google.android.material.textfield.TextInputEditText,filename
contactlist_fragment,RelativeLayout,empty_list_container
contactlist_fragment,androidx.recyclerview.widget.RecyclerView,contactlist_recyclerview
contactlist_fragment,LinearLayout,contactlist_restore_selected_container
contactlist_fragment,com.google.android.material.button.MaterialButton,contactlist_restore_selected
contactlist_list_item,ImageView,contactlist_item_icon
contactlist_list_item,CheckedTextView,contactlist_item_name
contacts_backup_fragment,ScrollView,contacts_linear_layout
contacts_backup_fragment,androidx.appcompat.widget.SwitchCompat,contacts_automatic_backup
contacts_backup_fragment,TextView,contacts_last_backup
contacts_backup_fragment,TextView,contacts_last_backup_timestamp
contacts_backup_fragment,com.google.android.material.button.MaterialButton,contacts_backup_now
contacts_backup_fragment,com.google.android.material.button.MaterialButton,contacts_datepicker
contacts_preference,androidx.drawerlayout.widget.DrawerLayout,drawer_layout
contacts_preference,RelativeLayout,contacts_layout
contacts_preference,include,navigation_bar
contacts_preference,FrameLayout,frame_container
contacts_preference,com.google.android.material.bottomnavigation.BottomNavigationView,bottom_navigation_view
deep_link_login,ScrollView,scroll
deep_link_login,ImageView,thumbnail
deep_link_login,TextView,loginInfo
deep_link_login,ProgressBar,progressBar
drawer,com.google.android.material.navigation.NavigationView,nav_view
drawer,LinearLayout,drawer_quota
drawer,TextView,drawer_quota_link
drawer,ProgressBar,drawer_quota_ProgressBar
drawer,TextView,drawer_quota_percentage
drawer_header,FrameLayout,drawer_header_view
drawer_header,ImageView,drawer_header_background
drawer_header,RelativeLayout,drawer_active_user
drawer_header,FrameLayout,drawer_user_avatars
drawer_header,ImageView,drawer_current_account
drawer_header,ImageView,drawer_account_middle
drawer_header,ImageView,drawer_account_end
drawer_header,ImageView,drawer_account_chooser_toggle
drawer_header,TextView,drawer_username
drawer_header,TextView,drawer_username_full
edit_box_dialog,com.google.android.material.textfield.TextInputEditText,user_input
edit_share_layout,ScrollView,shareScroll
edit_share_layout,TextView,editShareTitle
edit_share_layout,View,share_header_divider
edit_share_layout,androidx.appcompat.widget.SwitchCompat,canEditSwitch
edit_share_layout,androidx.appcompat.widget.AppCompatCheckBox,canEditCreateCheckBox
edit_share_layout,androidx.appcompat.widget.AppCompatCheckBox,canEditChangeCheckBox
edit_share_layout,androidx.appcompat.widget.AppCompatCheckBox,canEditDeleteCheckBox
edit_share_layout,androidx.appcompat.widget.SwitchCompat,canShareSwitch
empty_list,LinearLayout,empty_list_view
empty_list,ImageView,empty_list_icon
empty_list,ProgressBar,empty_list_progress
empty_list,TextView,empty_list_view_headline
empty_list,TextView,empty_list_view_text
errorhandling_showerror,TextView,errorTextView
externalsite_webview,androidx.drawerlayout.widget.DrawerLayout,drawer_layout
externalsite_webview,WebView,webView
files,androidx.drawerlayout.widget.DrawerLayout,drawer_layout
files,LinearLayout,root_layout
files,LinearLayout,ListLayout
files,FrameLayout,left_fragment_container
files,FrameLayout,right_fragment_container
files_folder_picker,FrameLayout,fragment_container
files_folder_picker,com.google.android.material.button.MaterialButton,folder_picker_btn_cancel
files_folder_picker,com.google.android.material.button.MaterialButton,folder_picker_btn_choose
files_picker,FrameLayout,fragment_container
files_picker,androidx.appcompat.widget.AppCompatButton,folder_picker_btn_cancel
file_details_activities_fragment,androidx.swiperefreshlayout.widget.SwipeRefreshLayout,swipe_containing_list
