about_dialog,LinearLayout,layout_root
about_dialog,com.gh4a.widget.StyleableTextView,copyright
about_dialog,Button,btn_by_email
about_dialog,Button,btn_by_gh4a
ab_loading,ProgressBar,ab_pb
add_fab,android.support.design.widget.FloatingActionButton,fab_add
advanced_editor,com.gh4a.widget.HeightLimitedLinearLayout,advanced_editor
advanced_editor,android.support.v4.view.ViewPager,view_pager
advanced_editor,include,comment_container
advanced_editor,com.gh4a.widget.MarkdownPreviewWebView,preview
base_activity,com.gh4a.widget.InvalidatingDrawerLayout,drawer_container
base_activity,android.support.design.widget.CoordinatorLayout,coordinator_layout
base_activity,android.support.design.widget.NavigationView,left_drawer
base_activity,android.support.design.widget.NavigationView,right_drawer
base_activity,android.support.design.widget.AppBarLayout,header
base_activity,com.gh4a.widget.SwipeRefreshLayout,swipe_container
base_activity,android.support.v7.widget.Toolbar,toolbar
base_activity,FrameLayout,content
base_activity,ViewStub,error_stub
base_activity,fr.castorflex.android.smoothprogressbar.SmoothProgressBar,progress
base_activity,com.gh4a.widget.StyleableTextView,empty
base_activity,FrameLayout,content_container
color_picker_dialog,com.larswerkman.holocolorpicker.ColorPicker,color_picker
color_picker_dialog,com.larswerkman.holocolorpicker.SaturationBar,saturation
color_picker_dialog,com.larswerkman.holocolorpicker.ValueBar,value
comment_editor,android.support.design.widget.CoordinatorLayout,coordinator_layout
comment_editor,com.gh4a.widget.EditorBottomSheet,bottom_sheet
comment_list,FrameLayout,list_container
comment_list,com.gh4a.widget.EditorBottomSheet,bottom_sheet
commit,android.support.v7.widget.CardView,card_changed
commit,android.support.v7.widget.CardView,card_added
commit,android.support.v7.widget.CardView,card_renamed
commit,android.support.v7.widget.CardView,card_deleted
commit,RelativeLayout,author
commit,LinearLayout,committer
commit,com.gh4a.widget.StyleableTextView,tv_title
commit,com.gh4a.widget.StyleableTextView,tv_message
commit,com.gh4a.widget.StyleableTextView,tv_desc
commit,com.gh4a.widget.StyleableTextView,commit_changed
commit,LinearLayout,ll_changed
commit,com.gh4a.widget.StyleableTextView,commit_added
commit,LinearLayout,ll_added
commit,com.gh4a.widget.StyleableTextView,commit_renamed
commit,LinearLayout,ll_renamed
commit,com.gh4a.widget.StyleableTextView,commit_deleted
commit,LinearLayout,ll_deleted
commit,com.gh4a.widget.FixedSizeImageView,iv_gravatar
commit,com.gh4a.widget.StyleableTextView,tv_author
commit,com.gh4a.widget.StyleableTextView,tv_timestamp
commit,com.gh4a.widget.FixedSizeImageView,iv_commit_gravatar
commit,com.gh4a.widget.StyleableTextView,tv_commit_extra
commit_filename,com.gh4a.widget.StyleableTextView,comments
commit_filename,com.gh4a.widget.StyleableTextView,filename
commit_filename,com.gh4a.widget.StyleableTextView,stats
commit_status_box,RelativeLayout,commit_status_header
commit_status_box,LinearLayout,merge_commit_status_container
commit_status_box,ImageView,iv_merge_status_icon
commit_status_box,com.gh4a.widget.StyleableTextView,merge_status_label
commit_status_box,com.gh4a.widget.StyleableTextView,merge_commit_summary
commit_status_box,ImageView,drop_down_icon
content_list,com.gh4a.widget.PathBreadcrumbs,breadcrumbs
content_list,FrameLayout,content_list_container
create_review_header,com.gh4a.widget.StyleableTextView,review_dialog_title
create_review_header,Spinner,pull_request_review_event
design_navigation_menu_item,CheckedTextView,design_menu_item_text
design_navigation_menu_item,ViewStub,design_menu_item_action_area_stub
drawer_header_left,LinearLayout,drawer_header
drawer_header_left,ImageView,avatar
drawer_header_left,ImageView,switcher
drawer_header_left,com.gh4a.widget.StyleableTextView,user_name
drawer_header_left,com.gh4a.widget.StyleableTextView,user_extra
drawer_header_right,FrameLayout,right_drawer_title
editor_bottom_sheet,LinearLayout,comment_editor
editor_bottom_sheet,LinearLayout,bottom_sheet_header_container
editor_bottom_sheet,ViewStub,advanced_editor_stub
editor_bottom_sheet,ImageView,iv_advanced_editor_toggle
editor_bottom_sheet,com.gh4a.widget.HeightLimitedNestedScrollView,basic_editor_scroll
editor_bottom_sheet,android.support.design.widget.TabLayout,tabs
editor_bottom_sheet,ImageView,send_button
editor_bottom_sheet,com.gh4a.widget.CommentEditor,et_basic_editor
editor_with_markdown_buttons,android.support.v4.widget.NestedScrollView,editor_scroller
editor_with_markdown_buttons,com.gh4a.widget.MarkdownButtonsBar,markdown_buttons
editor_with_markdown_buttons,com.gh4a.widget.CommentEditor,editor
edit_commit_comment_header,com.gh4a.widget.StyleableTextView,title
edit_commit_comment_header,com.gh4a.widget.StyleableTextView,line
error,LinearLayout,error
error,com.gh4a.widget.StyleableTextView,error_message
error,com.gh4a.widget.StyleableTextView,retry_button
frame_layout,FrameLayout,details
generic_linear_container,LinearLayout,container
generic_list,com.gh4a.widget.ContextMenuAwareRecyclerView,list
generic_list,com.pluscubed.recyclerfastscroll.RecyclerFastScroller,fast_scroller
gist,android.support.v7.widget.CardView,file_card
gist,com.gh4a.widget.StyleableTextView,tv_created_at
gist,com.gh4a.widget.StyleableTextView,tv_desc
gist,com.gh4a.widget.StyleableTextView,tv_private
gist,com.gh4a.widget.StyleableTextView,files_title
gist,LinearLayout,file_container
issue_comment_list_header,com.gh4a.widget.StyleableTextView,tv_desc
issue_comment_list_header,com.gh4a.widget.PullRequestBranchInfoView,branch_container
issue_comment_list_header,RelativeLayout,label_container
issue_comment_list_header,RelativeLayout,assignee_container
issue_comment_list_header,RelativeLayout,milestone_container
issue_comment_list_header,com.gh4a.widget.CommitStatusBox,commit_status_box
issue_comment_list_header,com.gh4a.widget.StyleableTextView,tv_pull
issue_comment_list_header,com.gh4a.widget.ReactionBar,reactions
